FOREST_COVER1,PCP1,FOREST_COVER2,PCP2,FOREST_COVER3,PCP3,FOREST_COVER4,PCP4,FOREST_COVER5,PCP5,FOREST_COVER6,PCP6,FOREST_COVER7,PCP7,FOREST_COVER8,PCP8,FOREST_COVER9,PCP9,FOREST_COVER10,PCP10,FOREST_COVER11,PCP11,FOREST_COVER12,PCP12,FOREST_COVER13,PCP13,FOREST_COVER14,PCP14,FOREST_COVER15,PCP15,FOREST_COVER16,PCP16,FOREST_COVER17,PCP17,FOREST_COVER18,PCP18,FOREST_COVER19,PCP19,FOREST_COVER20,PCP20,FOREST_COVER21,PCP21,FOREST_COVER22,PCP22,FOREST_COVER23,PCP23,FOREST_COVER24,PCP24,FOREST_COVER25,PCP25,FOREST_COVER26,PCP26,FOREST_COVER27,PCP27,FOREST_COVER28,PCP28,FOREST_COVER29,PCP29,FOREST_COVER30,PCP30,FOREST_COVER31,PCP31
17.609,1205.4,20.088,1205.401,36.344,1205.4,21.636,1205.399,42.831,1205.4,65.164,1205.4,15.899,1205.4,25.221,1205.399,8.874,1205.398,40.682,1182.799,21.685,1205.399,22.138,1182.799,51.303,1205.4,8.738,1205.4,10.968,1182.8,9.437,1182.799,18.384,1182.801,6.279,1182.799,9.942,1182.8,2.501,1205.401,28.032,1182.799,20.597,1205.399,8.556,1182.799,18.725,1182.801,11.856,1070.401,11.215,1070.399,30.453,1070.4,13.992,1070.399,31.163,1070.4,44.943,1070.399,41.082,1070.4
17.609,868.1,20.088,868.1,36.344,868.1,21.636,868.099,42.831,868.1,65.164,868.1,15.899,868.1,25.221,868.099,8.874,868.099,40.682,756.3,21.685,868.099,22.138,756.299,51.303,868.1,8.738,868.1,10.968,756.3,9.437,756.299,18.384,756.301,6.279,756.3,9.942,756.3,2.501,868.101,28.032,756.299,20.597,868.099,8.556,756.3,18.725,756.301,11.856,802.201,11.215,802.199,30.453,802.2,13.992,802.199,31.163,802.2,44.943,802.199,41.082,802.2
17.609,994.6,20.088,994.601,36.344,994.6,21.636,994.6,42.831,994.6,65.164,994.6,15.899,994.6,25.221,994.599,8.874,994.599,40.682,900.4,21.685,994.599,22.138,900.399,51.303,994.6,8.738,994.6,10.968,900.4,9.437,900.399,18.384,900.401,6.279,900.4,9.942,900.4,2.501,994.601,28.032,900.399,20.597,994.599,8.556,900.4,18.725,900.401,11.856,876.901,11.215,876.899,30.453,876.9,13.992,876.899,31.163,876.9,44.943,876.899,41.082,876.9
17.609,1144.0,20.088,1144.001,36.344,1144.0,21.636,1143.999,42.831,1144.0,65.164,1144.0,15.899,1144.0,25.221,1143.999,8.874,1143.999,40.682,1040.599,21.685,1143.999,22.138,1040.599,51.303,1144.0,8.738,1144.0,10.968,1040.6,9.437,1040.599,18.384,1040.601,6.279,1040.599,9.942,1040.6,2.501,1144.001,28.032,1040.599,20.597,1143.999,8.556,1040.599,18.725,1040.601,11.856,1071.401,11.215,1071.399,30.453,1071.4,13.992,1071.399,31.163,1071.4,44.943,1071.399,41.082,1071.4
17.609,1007.7,20.088,1007.701,36.344,1007.7,21.636,1007.699,42.831,1007.7,65.164,1007.7,15.899,1007.7,25.221,1007.699,8.874,1007.699,40.682,970.4,21.685,1007.699,22.138,970.399,51.303,1007.7,8.738,1007.7,10.968,970.4,9.437,970.399,18.384,970.401,6.279,970.4,9.942,970.4,2.501,1007.701,28.032,970.399,20.597,1007.699,8.556,970.4,18.725,970.401,11.856,1044.301,11.215,1044.299,30.453,1044.3,13.992,1044.299,31.163,1044.3,44.943,1044.299,41.082,1044.3
17.609,1149.1,20.088,1149.1,36.344,1149.1,21.636,1149.099,42.831,1149.1,65.164,1149.1,15.899,1149.1,25.221,1149.099,8.874,1149.099,40.682,1031.599,21.685,1149.099,22.138,1031.599,51.303,1149.1,8.738,1149.1,10.968,1031.6,9.437,1031.599,18.384,1031.601,6.279,1031.599,9.942,1031.6,2.501,1149.101,28.032,1031.599,20.597,1149.099,8.556,1031.599,18.725,1031.601,11.856,1169.601,11.215,1169.599,30.453,1169.599,13.992,1169.599,31.163,1169.6,44.943,1169.599,41.082,1169.6
17.609,1301.4,20.088,1301.401,36.344,1301.4,21.636,1301.399,42.831,1301.4,65.164,1301.4,15.899,1301.4,25.221,1301.399,8.874,1301.398,40.682,1162.299,21.685,1301.399,22.138,1162.299,51.303,1301.4,8.738,1301.4,10.968,1162.3,9.437,1162.299,18.384,1162.301,6.279,1162.299,9.942,1162.3,2.501,1301.401,28.032,1162.299,20.597,1301.399,8.556,1162.3,18.725,1162.301,11.856,1133.401,11.215,1133.399,30.453,1133.4,13.992,1133.399,31.163,1133.4,44.943,1133.399,41.082,1133.4
17.609,900.5,20.088,900.5,36.344,900.5,21.636,900.5,42.831,900.5,65.164,900.5,15.899,900.5,25.221,900.5,8.874,900.499,40.682,900.5,21.685,900.499,22.138,900.499,51.303,900.5,8.738,900.5,10.968,900.5,9.437,900.499,18.384,900.501,6.279,900.5,9.942,900.5,2.501,900.501,28.032,900.499,20.597,900.5,8.556,900.5,18.725,900.501,11.856,900.501,11.215,900.499,30.453,900.5,13.992,900.499,31.163,900.5,44.943,900.499,41.082,900.5
17.609,998.2,20.088,998.201,36.344,998.2,21.636,998.199,42.831,998.2,65.164,998.2,15.899,998.2,25.221,998.199,8.874,998.199,40.682,998.2,21.685,998.199,22.138,998.199,51.303,998.2,8.738,998.2,10.968,998.2,9.437,998.199,18.384,998.201,6.279,998.2,9.942,998.2,2.501,998.201,28.032,998.199,20.597,998.2,8.556,998.2,18.725,998.201,11.856,998.201,11.215,998.199,30.453,998.2,13.992,998.199,31.163,998.2,44.943,998.199,41.082,998.2
17.609,892.6,20.088,892.6,36.344,892.6,21.636,892.599,42.831,892.6,65.164,892.6,15.899,892.6,25.221,892.599,8.874,892.599,40.682,892.6,21.685,892.599,22.138,892.599,51.303,892.6,8.738,892.6,10.968,892.6,9.437,892.599,18.384,892.601,6.279,892.599,9.942,892.6,2.501,892.601,28.032,892.599,20.597,892.599,8.556,892.6,18.725,892.601,11.856,892.601,11.215,892.599,30.453,892.6,13.992,892.599,31.163,892.6,44.943,892.599,41.082,892.6
17.609,952.9,20.088,952.901,36.344,952.9,21.636,952.899,42.831,952.9,65.164,952.9,15.899,952.9,25.221,952.899,8.874,952.899,40.682,952.9,21.685,952.899,22.138,952.899,51.303,952.9,8.738,952.9,10.968,952.9,9.437,952.899,18.384,952.901,6.279,952.9,9.942,952.9,2.501,952.901,28.032,952.899,20.597,952.899,8.556,952.9,18.725,952.901,11.856,952.901,11.215,952.899,30.453,952.9,13.992,952.899,31.163,952.9,44.943,952.899,41.082,952.9
17.609,827.8,20.088,827.8,36.344,827.8,21.636,827.799,42.831,827.8,65.164,827.8,15.899,827.8,25.221,827.799,8.874,827.799,40.682,827.8,21.685,827.799,22.138,827.799,51.303,827.8,8.738,827.8,10.968,827.8,9.437,827.799,18.384,827.801,6.279,827.799,9.942,827.8,2.501,827.801,28.032,827.799,20.597,827.799,8.556,827.8,18.725,827.801,11.856,827.801,11.215,827.799,30.453,827.8,13.992,827.799,31.163,827.8,44.943,827.799,41.082,827.8
16.443,1023.4,18.59,1023.401,35.555,1023.4,20.647,1023.399,42.085,1023.4,63.785,1023.4,14.565,1023.4,23.648,1023.4,7.667,1023.399,38.207,1181.7,20.188,1023.399,21.164,1181.699,50.79,1023.4,8.179,1023.4,10.441,1181.7,8.35,1181.699,17.484,1181.701,6.031,1181.699,9.269,1181.7,2.22,1023.401,26.668,1181.699,18.647,1023.399,8.41,1181.699,17.479,1181.7,11.116,1115.901,11.962,1030.699,28.897,1030.699,12.642,1030.698,30.303,1030.701,44.184,1030.699,39.914,1030.7
16.443,909.2,18.59,909.2,35.555,909.2,20.647,909.2,42.085,909.2,63.785,909.2,14.565,909.2,23.648,909.2,7.667,909.199,38.207,949.8,20.188,909.199,21.164,949.799,50.79,909.2,8.179,909.2,10.441,949.8,8.35,949.8,17.484,949.801,6.031,949.799,9.269,949.8,2.22,909.201,26.668,949.799,18.647,909.199,8.41,949.799,17.479,949.8,11.116,982.901,11.962,954.399,28.897,954.399,12.642,954.398,30.303,954.401,44.184,954.399,39.914,954.4
16.443,1061.8,18.59,1061.801,35.555,1061.8,20.647,1061.799,42.085,1061.8,63.785,1061.8,14.565,1061.8,23.648,1061.8,7.667,1061.799,38.207,1069.6,20.188,1061.799,21.164,1069.599,50.79,1061.8,8.179,1061.8,10.441,1069.6,8.35,1069.6,17.484,1069.601,6.031,1069.599,9.269,1069.6,2.22,1061.801,26.668,1069.599,18.647,1061.799,8.41,1069.599,17.479,1069.6,11.116,1164.301,11.962,956.299,28.897,956.299,12.642,956.298,30.303,956.3,44.184,956.299,39.914,956.3
16.443,883.4,18.59,883.4,35.555,883.4,20.647,883.399,42.085,883.4,63.785,883.4,14.565,883.4,23.648,883.4,7.667,883.399,38.207,835.4,20.188,883.399,21.164,835.399,50.79,883.4,8.179,883.4,10.441,835.4,8.35,835.4,17.484,835.401,6.031,835.4,9.269,835.4,2.22,883.401,26.668,835.399,18.647,883.399,8.41,835.4,17.479,835.4,11.116,951.001,11.962,792.199,28.897,792.199,12.642,792.198,30.303,792.2,44.184,792.199,39.914,792.2
16.443,900.0,18.59,900.0,35.555,900.0,20.647,900.0,42.085,900.0,63.785,900.0,14.565,900.0,23.648,900.0,7.667,899.999,38.207,810.6,20.188,899.999,21.164,810.599,50.79,900.0,8.179,900.0,10.441,810.6,8.35,810.6,17.484,810.601,6.031,810.6,9.269,810.6,2.22,900.001,26.668,810.599,18.647,899.999,8.41,810.599,17.479,810.6,11.116,1054.901,11.962,844.499,28.897,844.499,12.642,844.498,30.303,844.5,44.184,844.499,39.914,844.5
16.443,1025.2,18.59,1025.2,35.555,1025.2,20.647,1025.199,42.085,1025.2,63.785,1025.2,14.565,1025.2,23.648,1025.2,7.667,1025.199,38.207,1106.8,20.188,1025.199,21.164,1106.799,50.79,1025.2,8.179,1025.2,10.441,1106.8,8.35,1106.8,17.484,1106.801,6.031,1106.799,9.269,1106.8,2.22,1025.201,26.668,1106.799,18.647,1025.199,8.41,1106.799,17.479,1106.8,11.116,1108.501,11.962,1149.799,28.897,1149.799,12.642,1149.798,30.303,1149.8,44.184,1149.798,39.914,1149.8
16.443,913.1,18.59,913.101,35.555,913.1,20.647,913.099,42.085,913.1,63.785,913.1,14.565,913.1,23.648,913.1,7.667,913.099,38.207,920.8,20.188,913.099,21.164,920.799,50.79,913.1,8.179,913.1,10.441,920.8,8.35,920.8,17.484,920.801,6.031,920.799,9.269,920.8,2.22,913.101,26.668,920.799,18.647,913.099,8.41,920.799,17.479,920.8,11.116,934.001,11.962,911.799,28.897,911.799,12.642,911.798,30.303,911.8,44.184,911.799,39.914,911.8
16.443,1016.5,18.59,1016.5,35.555,1016.5,20.647,1016.499,42.085,1016.5,63.785,1016.5,14.565,1016.5,23.648,1016.5,7.667,1016.499,38.207,781.9,20.188,1016.499,21.164,781.899,50.79,1016.5,8.179,1016.5,10.441,781.9,8.35,781.9,17.484,781.901,6.031,781.9,9.269,781.9,2.22,1016.501,26.668,781.899,18.647,1016.499,8.41,781.899,17.479,781.9,11.116,995.001,11.962,986.199,28.897,986.199,12.642,986.198,30.303,986.2,44.184,986.199,39.914,986.2
16.443,900.3,18.59,900.3,35.555,900.3,20.647,900.299,42.085,900.3,63.785,900.3,14.565,900.3,23.648,900.3,7.667,900.299,38.207,830.2,20.188,900.299,21.164,830.199,50.79,900.3,8.179,900.3,10.441,830.2,8.35,830.2,17.484,830.201,6.031,830.2,9.269,830.2,2.22,900.301,26.668,830.199,18.647,900.299,8.41,830.2,17.479,830.2,11.116,1051.901,11.962,937.799,28.897,937.799,12.642,937.798,30.303,937.801,44.184,937.799,39.914,937.8
16.443,1214.601,18.59,1214.601,35.555,1214.6,20.647,1214.599,42.085,1214.6,63.785,1214.6,14.565,1214.6,23.648,1214.6,7.667,1214.598,38.207,1021.0,20.188,1214.599,21.164,1020.999,50.79,1214.6,8.179,1214.6,10.441,1021.0,8.35,1021.0,17.484,1021.001,6.031,1020.999,9.269,1021.0,2.22,1214.601,26.668,1020.999,18.647,1214.599,8.41,1020.999,17.479,1021.0,11.116,1083.201,11.962,986.599,28.897,986.599,12.642,986.598,30.303,986.601,44.184,986.599,39.914,986.6
16.443,918.9,18.59,918.901,35.555,918.9,20.647,918.9,42.085,918.9,63.785,918.9,14.565,918.9,23.648,918.9,7.667,918.899,38.207,786.5,20.188,918.899,21.164,786.499,50.79,918.9,8.179,918.9,10.441,786.5,8.35,786.5,17.484,786.501,6.031,786.5,9.269,786.5,2.22,918.901,26.668,786.499,18.647,918.899,8.41,786.5,17.479,786.5,11.116,867.601,11.962,806.399,28.897,806.399,12.642,806.398,30.303,806.4,44.184,806.399,39.914,806.4
16.443,949.4,18.59,949.401,35.555,949.4,20.647,949.399,42.085,949.4,63.785,949.4,14.565,949.4,23.648,949.4,7.667,949.399,38.207,930.1,20.188,949.399,21.164,930.099,50.79,949.4,8.179,949.4,10.441,930.1,8.35,930.099,17.484,930.101,6.031,930.099,9.269,930.1,2.22,949.401,26.668,930.099,18.647,949.399,8.41,930.099,17.479,930.1,11.116,916.701,11.962,901.499,28.897,901.499,12.642,901.498,30.303,901.5,44.184,901.499,39.914,901.5
16.443,1201.7,18.59,1201.701,35.555,1201.7,20.647,1201.699,42.085,1201.7,63.785,1201.7,14.565,1201.7,23.648,1201.7,7.667,1201.698,38.207,1140.4,20.188,1201.699,21.164,1140.399,50.79,1201.7,8.179,1201.7,10.441,1140.4,8.35,1140.399,17.484,1140.401,6.031,1140.399,9.269,1140.4,2.22,1201.701,26.668,1140.399,18.647,1201.699,8.41,1140.399,17.479,1140.4,11.116,1171.001,11.962,1088.299,28.897,1088.299,12.642,1088.298,30.303,1088.301,44.184,1088.298,39.914,1088.3
16.443,946.0,18.59,946.0,35.555,946.0,20.647,945.999,42.085,946.0,63.785,946.0,14.565,946.0,23.648,946.0,7.667,945.999,38.207,966.4,20.188,945.999,21.164,966.399,50.79,946.0,8.179,946.0,10.441,966.4,8.35,966.399,17.484,966.401,6.031,966.399,9.269,966.4,2.22,946.001,26.668,966.399,18.647,945.999,8.41,966.399,17.479,966.4,11.116,970.901,11.962,866.699,28.897,866.699,12.642,866.698,30.303,866.701,44.184,866.699,39.914,866.7
16.443,1056.7,18.59,1056.7,35.555,1056.7,20.647,1056.699,42.085,1056.7,63.785,1056.7,14.565,1056.7,23.648,1056.7,7.667,1056.699,38.207,1158.6,20.188,1056.699,21.164,1158.599,50.79,1056.7,8.179,1056.7,10.441,1158.6,8.35,1158.599,17.484,1158.601,6.031,1158.599,9.269,1158.6,2.22,1056.701,26.668,1158.599,18.647,1056.699,8.41,1158.599,17.479,1158.6,11.116,1001.101,11.962,932.499,28.897,932.499,12.642,932.498,30.303,932.5,44.184,932.499,39.914,932.5
16.443,1171.4,18.59,1171.401,35.555,1171.4,20.647,1171.399,42.085,1171.4,63.785,1171.4,14.565,1171.4,23.648,1171.4,7.667,1171.399,38.207,1120.9,20.188,1171.399,21.164,1120.899,50.79,1171.4,8.179,1171.4,10.441,1120.9,8.35,1120.9,17.484,1120.901,6.031,1120.899,9.269,1120.9,2.22,1171.401,26.668,1120.899,18.647,1171.399,8.41,1120.899,17.479,1120.9,11.116,1166.001,11.962,1165.999,28.897,1165.999,12.642,1165.998,30.303,1166.001,44.184,1165.998,39.914,1166.0
16.443,904.2,18.59,904.201,35.555,904.2,20.647,904.199,42.085,904.2,63.785,904.2,14.565,904.2,23.648,904.2,7.667,904.199,38.207,942.7,20.188,904.199,21.164,942.699,50.79,904.2,8.179,904.2,10.441,942.7,8.35,942.7,17.484,942.701,6.031,942.699,9.269,942.7,2.22,904.201,26.668,942.699,18.647,904.199,8.41,942.7,17.479,942.7,11.116,948.401,11.962,948.399,28.897,948.399,12.642,948.398,30.303,948.401,44.184,948.399,39.914,948.4
16.443,1082.7,18.59,1082.7,35.555,1082.7,20.647,1082.699,42.085,1082.7,63.785,1082.7,14.565,1082.7,23.648,1082.7,7.667,1082.699,38.207,920.2,20.188,1082.699,21.164,920.199,50.79,1082.7,8.179,1082.7,10.441,920.2,8.35,920.199,17.484,920.201,6.031,920.2,9.269,920.2,2.22,1082.701,26.668,920.199,18.647,1082.699,8.41,920.199,17.479,920.2,11.116,1025.601,11.962,1025.599,28.897,1025.599,12.642,1025.598,30.303,1025.601,44.184,1025.599,39.914,1025.6
16.443,1071.8,18.59,1071.801,35.555,1071.8,20.647,1071.799,42.085,1071.8,63.785,1071.8,14.565,1071.8,23.648,1071.8,7.667,1071.799,38.207,945.0,20.188,1071.799,21.164,944.999,50.79,1071.8,8.179,1071.8,10.441,945.0,8.35,945.0,17.484,945.001,6.031,945.0,9.269,945.0,2.22,1071.801,26.668,944.999,18.647,1071.799,8.41,944.999,17.479,945.0,11.116,948.701,11.962,948.699,28.897,948.699,12.642,948.698,30.303,948.701,44.184,948.699,39.914,948.7
16.443,1205.4,18.59,1205.401,35.555,1205.4,20.647,1205.399,42.085,1205.401,63.785,1205.4,14.565,1205.4,23.648,1205.4,7.667,1205.399,38.207,1182.799,20.188,1205.399,21.164,1182.799,50.79,1205.4,8.179,1205.4,10.441,1182.8,8.35,1182.799,17.484,1182.801,6.031,1182.799,9.269,1182.8,2.22,1205.401,26.668,1182.799,18.647,1205.399,8.41,1182.799,17.479,1182.8,11.116,1070.401,11.962,1070.399,28.897,1070.399,12.642,1070.398,30.303,1070.401,44.184,1070.399,39.914,1070.4
16.443,868.1,18.59,868.1,35.555,868.1,20.647,868.099,42.085,868.1,63.785,868.1,14.565,868.1,23.648,868.1,7.667,868.099,38.207,756.3,20.188,868.099,21.164,756.299,50.79,868.1,8.179,868.1,10.441,756.3,8.35,756.3,17.484,756.301,6.031,756.3,9.269,756.3,2.22,868.101,26.668,756.299,18.647,868.099,8.41,756.3,17.479,756.3,11.116,802.201,11.962,802.199,28.897,802.199,12.642,802.198,30.303,802.2,44.184,802.199,39.914,802.2
16.443,994.6,18.59,994.601,35.555,994.6,20.647,994.599,42.085,994.6,63.785,994.6,14.565,994.6,23.648,994.6,7.667,994.599,38.207,900.4,20.188,994.599,21.164,900.399,50.79,994.6,8.179,994.6,10.441,900.4,8.35,900.4,17.484,900.401,6.031,900.399,9.269,900.4,2.22,994.601,26.668,900.399,18.647,994.599,8.41,900.399,17.479,900.4,11.116,876.901,11.962,876.899,28.897,876.899,12.642,876.898,30.303,876.901,44.184,876.899,39.914,876.9
16.443,1144.0,18.59,1144.001,35.555,1144.0,20.647,1143.999,42.085,1144.0,63.785,1144.0,14.565,1144.0,23.648,1144.0,7.667,1143.999,38.207,1040.6,20.188,1143.999,21.164,1040.599,50.79,1144.0,8.179,1144.0,10.441,1040.6,8.35,1040.599,17.484,1040.601,6.031,1040.599,9.269,1040.6,2.22,1144.001,26.668,1040.599,18.647,1143.999,8.41,1040.599,17.479,1040.6,11.116,1071.401,11.962,1071.399,28.897,1071.399,12.642,1071.398,30.303,1071.401,44.184,1071.398,39.914,1071.4
16.443,1007.7,18.59,1007.701,35.555,1007.7,20.647,1007.699,42.085,1007.7,63.785,1007.7,14.565,1007.7,23.648,1007.7,7.667,1007.699,38.207,970.4,20.188,1007.699,21.164,970.399,50.79,1007.7,8.179,1007.7,10.441,970.4,8.35,970.4,17.484,970.401,6.031,970.4,9.269,970.4,2.22,1007.701,26.668,970.399,18.647,1007.699,8.41,970.399,17.479,970.4,11.116,1044.301,11.962,1044.299,28.897,1044.299,12.642,1044.298,30.303,1044.3,44.184,1044.299,39.914,1044.3
16.443,1149.1,18.59,1149.1,35.555,1149.1,20.647,1149.099,42.085,1149.1,63.785,1149.1,14.565,1149.1,23.648,1149.1,7.667,1149.099,38.207,1031.6,20.188,1149.099,21.164,1031.599,50.79,1149.1,8.179,1149.1,10.441,1031.6,8.35,1031.599,17.484,1031.601,6.031,1031.599,9.269,1031.6,2.22,1149.101,26.668,1031.599,18.647,1149.099,8.41,1031.599,17.479,1031.6,11.116,1169.602,11.962,1169.599,28.897,1169.599,12.642,1169.598,30.303,1169.601,44.184,1169.598,39.914,1169.6
16.443,1301.4,18.59,1301.401,35.555,1301.4,20.647,1301.399,42.085,1301.4,63.785,1301.4,14.565,1301.4,23.648,1301.4,7.667,1301.398,38.207,1162.3,20.188,1301.399,21.164,1162.299,50.79,1301.4,8.179,1301.4,10.441,1162.3,8.35,1162.299,17.484,1162.301,6.031,1162.299,9.269,1162.3,2.22,1301.401,26.668,1162.299,18.647,1301.399,8.41,1162.299,17.479,1162.3,11.116,1133.401,11.962,1133.399,28.897,1133.399,12.642,1133.398,30.303,1133.401,44.184,1133.398,39.914,1133.4
16.443,900.5,18.59,900.5,35.555,900.5,20.647,900.499,42.085,900.5,63.785,900.5,14.565,900.5,23.648,900.5,7.667,900.499,38.207,900.5,20.188,900.499,21.164,900.499,50.79,900.5,8.179,900.5,10.441,900.5,8.35,900.5,17.484,900.501,6.031,900.5,9.269,900.5,2.22,900.501,26.668,900.499,18.647,900.499,8.41,900.5,17.479,900.5,11.116,900.501,11.962,900.499,28.897,900.499,12.642,900.498,30.303,900.5,44.184,900.499,39.914,900.5
16.443,998.201,18.59,998.201,35.555,998.2,20.647,998.199,42.085,998.2,63.785,998.2,14.565,998.2,23.648,998.2,7.667,998.199,38.207,998.2,20.188,998.199,21.164,998.199,50.79,998.2,8.179,998.2,10.441,998.2,8.35,998.199,17.484,998.201,6.031,998.199,9.269,998.2,2.22,998.201,26.668,998.199,18.647,998.199,8.41,998.199,17.479,998.2,11.116,998.201,11.962,998.199,28.897,998.199,12.642,998.198,30.303,998.201,44.184,998.199,39.914,998.2
16.443,892.6,18.59,892.6,35.555,892.6,20.647,892.599,42.085,892.6,63.785,892.6,14.565,892.6,23.648,892.6,7.667,892.599,38.207,892.6,20.188,892.599,21.164,892.599,50.79,892.6,8.179,892.6,10.441,892.6,8.35,892.6,17.484,892.601,6.031,892.599,9.269,892.6,2.22,892.601,26.668,892.599,18.647,892.599,8.41,892.6,17.479,892.6,11.116,892.601,11.962,892.599,28.897,892.599,12.642,892.598,30.303,892.6,44.184,892.599,39.914,892.6
16.443,952.901,18.59,952.901,35.555,952.9,20.647,952.899,42.085,952.9,63.785,952.9,14.565,952.9,23.648,952.9,7.667,952.899,38.207,952.9,20.188,952.899,21.164,952.899,50.79,952.9,8.179,952.9,10.441,952.9,8.35,952.9,17.484,952.901,6.031,952.899,9.269,952.9,2.22,952.901,26.668,952.899,18.647,952.899,8.41,952.899,17.479,952.9,11.116,952.901,11.962,952.899,28.897,952.899,12.642,952.898,30.303,952.901,44.184,952.899,39.914,952.9
16.443,827.8,18.59,827.8,35.555,827.8,20.647,827.799,42.085,827.8,63.785,827.8,14.565,827.8,23.648,827.8,7.667,827.799,38.207,827.8,20.188,827.799,21.164,827.799,50.79,827.8,8.179,827.8,10.441,827.8,8.35,827.799,17.484,827.801,6.031,827.799,9.269,827.8,2.22,827.801,26.668,827.799,18.647,827.799,8.41,827.799,17.479,827.8,11.116,827.801,11.962,827.799,28.897,827.799,12.642,827.798,30.303,827.801,44.184,827.799,39.914,827.8
8.19,1023.4,9.686,1023.4,14.032,1023.399,9.227,1023.4,16.25,1023.401,25.105,1023.4,7.984,1023.399,11.54,1023.4,5.631,1023.4,18.494,1181.7,10.21,1023.401,9.373,1181.7,18.887,1023.4,4.028,1023.399,4.725,1181.701,5.445,1181.7,7.947,1181.7,2.61,1181.7,4.654,1181.701,1.426,1023.4,12.103,1181.7,10.845,1023.4,3.242,1181.7,8.721,1181.701,5.426,1115.901,3.065,1030.7,13.283,1030.701,7.424,1030.701,12.327,1030.7,17.014,1030.701,16.306,1030.699
8.19,909.2,9.686,909.2,14.032,909.199,9.227,909.2,16.25,909.201,25.105,909.2,7.984,909.2,11.54,909.2,5.631,909.2,18.494,949.8,10.21,909.201,9.373,949.8,18.887,909.2,4.028,909.199,4.725,949.801,5.445,949.8,7.947,949.8,2.61,949.8,4.654,949.8,1.426,909.2,12.103,949.8,10.845,909.2,3.242,949.8,8.721,949.801,5.426,982.901,3.065,954.4,13.283,954.401,7.424,954.401,12.327,954.401,17.014,954.4,16.306,954.399
8.19,1061.8,9.686,1061.801,14.032,1061.799,9.227,1061.8,16.25,1061.801,25.105,1061.8,7.984,1061.8,11.54,1061.8,5.631,1061.8,18.494,1069.6,10.21,1061.801,9.373,1069.6,18.887,1061.8,4.028,1061.799,4.725,1069.601,5.445,1069.6,7.947,1069.6,2.61,1069.6,4.654,1069.601,1.426,1061.8,12.103,1069.6,10.845,1061.801,3.242,1069.6,8.721,1069.601,5.426,1164.301,3.065,956.3,13.283,956.301,7.424,956.301,12.327,956.3,17.014,956.3,16.306,956.299
8.19,883.4,9.686,883.4,14.032,883.4,9.227,883.4,16.25,883.401,25.105,883.4,7.984,883.4,11.54,883.4,5.631,883.4,18.494,835.4,10.21,883.401,9.373,835.4,18.887,883.4,4.028,883.399,4.725,835.401,5.445,835.4,7.947,835.4,2.61,835.4,4.654,835.4,1.426,883.4,12.103,835.4,10.845,883.4,3.242,835.4,8.721,835.401,5.426,951.001,3.065,792.2,13.283,792.201,7.424,792.201,12.327,792.2,17.014,792.2,16.306,792.199
8.19,900.0,9.686,900.0,14.032,899.999,9.227,900.0,16.25,900.001,25.105,900.0,7.984,900.0,11.54,900.0,5.631,900.0,18.494,810.6,10.21,900.001,9.373,810.6,18.887,900.0,4.028,899.999,4.725,810.601,5.445,810.6,7.947,810.6,2.61,810.6,4.654,810.6,1.426,900.0,12.103,810.6,10.845,900.0,3.242,810.6,8.721,810.601,5.426,1054.901,3.065,844.5,13.283,844.501,7.424,844.501,12.327,844.5,17.014,844.5,16.306,844.499
8.19,1025.2,9.686,1025.2,14.032,1025.199,9.227,1025.2,16.25,1025.201,25.105,1025.2,7.984,1025.2,11.54,1025.2,5.631,1025.2,18.494,1106.8,10.21,1025.201,9.373,1106.8,18.887,1025.2,4.028,1025.199,4.725,1106.801,5.445,1106.8,7.947,1106.8,2.61,1106.8,4.654,1106.801,1.426,1025.2,12.103,1106.8,10.845,1025.2,3.242,1106.8,8.721,1106.801,5.426,1108.501,3.065,1149.8,13.283,1149.802,7.424,1149.801,12.327,1149.8,17.014,1149.8,16.306,1149.799
8.19,913.1,9.686,913.1,14.032,913.1,9.227,913.1,16.25,913.101,25.105,913.1,7.984,913.1,11.54,913.1,5.631,913.1,18.494,920.8,10.21,913.101,9.373,920.8,18.887,913.1,4.028,913.099,4.725,920.801,5.445,920.8,7.947,920.8,2.61,920.8,4.654,920.8,1.426,913.1,12.103,920.8,10.845,913.101,3.242,920.8,8.721,920.801,5.426,934.001,3.065,911.8,13.283,911.801,7.424,911.801,12.327,911.8,17.014,911.8,16.306,911.799
8.19,1016.5,9.686,1016.5,14.032,1016.499,9.227,1016.5,16.25,1016.501,25.105,1016.5,7.984,1016.5,11.54,1016.5,5.631,1016.5,18.494,781.9,10.21,1016.501,9.373,781.9,18.887,1016.5,4.028,1016.499,4.725,781.901,5.445,781.9,7.947,781.9,2.61,781.9,4.654,781.9,1.426,1016.5,12.103,781.9,10.845,1016.5,3.242,781.9,8.721,781.901,5.426,995.001,3.065,986.2,13.283,986.201,7.424,986.201,12.327,986.2,17.014,986.2,16.306,986.199
